target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,robust_veto_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered,raw_fap_threshold,hardened_fap_threshold,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap,raw_fap_harmonic_recovered,hardened_fap_harmonic_recovered
2715763,5,quiet_low_scatter,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.41040446208933,4.0,0.0005,0.45,True,,2.0025840413291007,444.3890893281568,3.92342995852232,302.0852962771131,,28,47,0.5957446808510638,98,8,0.0012920206645503,True,True,0.4029390420764684,db6,43,686,7,0.020978641997308,0.0004999999177205,418,295.2635390290587,302.0852962771131,0.9774177779186028,46,47,0.9787234042553192,0.9782608695652174,0.0448538266663042,0.9763716438522224,47.26074498343314,45.63720371628917,0.965647150341936,0.976317608526163,0.0003679053604202,0.3343312663825086,0.0003393745991038,7.143788342510888e-06,375.623681292718,45,8.347192917615956,9.880450717841819e-54,True,23,23,0.0003225222537558,0.0003553257718289,-3.2803518073100835e-05,0.0967872349994633,-2.2950804065475694,0.021728516731787,47.36206721894877,0.5247114044133624,45.280349540578385,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,0.0012920206645503,True,True,115.51356235887292,112.37113995963007,0.009900990099009901,0.009900990099009901,True,True,True,True
2715763,5,quiet_low_scatter,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.26040446208935,2.0,0.0005,0.75,True,,5.006460103322752,447.22948914187873,2.94257246889174,71.84356417175701,,9,19,0.4736842105263157,245,6,0.0012920206645503,True,True,0.4059568750672042,db6,43,686,7,0.0210136542150945,0.0004999921644478,96,68.41591183315415,71.84356417175701,0.952290057180232,19,19,1.0,0.9473684210526316,0.1165983646049241,0.9324795040281356,17.837816764387746,16.1629247574237,0.906104428076205,0.9309338040975256,0.000214891938458,0.6295607399942084,0.0002082027377739,1.1297870534757484e-05,97.16862232552724,18,5.3982567958626255,7.289476418351664e-13,True,9,10,0.0002362687039918,0.0001830015674352,5.326713655665871e-05,0.2540945074657715,2.353985374669989,0.0185733418404512,17.784617469916427,0.7906301522080189,18.920201848281927,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,0.0012920206645503,True,True,115.51356235887292,112.37113995963007,0.0891089108910891,0.07920792079207921,False,False,False,False
2715763,5,quiet_low_scatter,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.76040446208935,8.0,0.0002,0.45,True,,5.006460103322752,445.69689931433095,7.84685991704464,139.20770848524802,,11,19,0.5789473684210527,245,16,0.0012920206645503,True,True,0.4083157498389482,db6,43,686,7,0.0132623429632011,0.0001999999617544,305,136.39626683140293,139.20770848524802,0.979803980078136,18,19,0.9473684210526316,1.0,0.0684731813281061,0.9863225138878876,19.44662853231766,18.64023885357527,0.958533188547193,0.9863225138878876,0.0001822217823881,0.145952276733043,0.0001712474994494,8.78638326360034e-06,14.850095730877603,17,0.8735350429928003,0.606278230200097,True,9,9,0.0001664969587545,0.0001758574944341,-9.360535679682854e-06,0.0546833002608749,-0.5326128062601025,0.5943016353915889,19.65393473384185,0.660477804585251,17.818978912503436,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,5.006460103322752,445.6969506131573,7.84685991704464,139.20770848524802,92.66566404538376,0.0012920206645503,True,True,115.51356235887292,112.37113995963007,0.009900990099009901,0.009900990099009901,True,True,True,True
2715763,5,quiet_low_scatter,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.01040446208935,4.0,0.0002,0.15,True,,9.992485675611531,445.06342885227787,3.92342995852232,71.7238787965238,,7,10,0.7,489,8,0.0007514324388468,True,True,0.400284624658525,db6,43,686,7,0.0132676446016599,0.0001999985166417,85,70.17199640687909,71.7238787965238,0.978363100048628,10,10,1.0,1.0,0.1385250800169146,0.9571943555367616,9.744162691227436,8.848423696271665,0.908074298085951,0.9571943555367616,0.000156127951987,0.2397677440265751,0.0001633572015421,1.6729601436681303e-05,5.844421124775343,9,0.649380124975038,0.7553826924382747,True,5,5,0.0001597993489187,0.0001674005667742,-7.6012178555795885e-06,0.0464622238027224,-0.2267147984099972,0.820645519256195,9.758478130363567,0.9627982823764996,9.998745266991673,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,9.992485675611531,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,0.0007514324388466,True,True,115.51356235887292,112.37113995963007,0.0891089108910891,0.07920792079207921,False,False,False,False
2715763,5,quiet_low_scatter,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.01040446208935,8.0,0.0005,0.75,True,,10.012920206645504,450.94857379006135,7.84685991704464,238.7334986230305,,6,9,0.6666666666666666,490,16,0.0012920206645503,True,True,0.4037177502177655,db6,43,686,7,0.0209698320040893,0.0004999990766529,154,236.05328466025196,238.7334986230305,0.9887731969822522,9,9,1.0,1.0,0.1309578354928856,0.9776724350705038,34.239544559243605,31.560588203070267,0.9217584114900236,0.9776724350705036,0.0004386774723269,0.088868023431034,0.0004295934029475,1.2519128185090584e-05,15.003172567087557,8,1.8753965708859444,0.0590838006055466,True,4,5,0.000419966318928,0.0004359022997477,-1.59359808197522e-05,0.0372393156426452,-0.6225152664717646,0.5336031084663422,33.83916171667761,0.43204773289165,8.619088153473225,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,10.012920206645504,450.9486250888877,7.84685991704464,238.7334986230305,176.89167000584084,0.0012920206645503,True,True,115.51356235887292,112.37113995963007,0.009900990099009901,0.009900990099009901,True,True,True,True
11450313,5,smooth_background_dominant,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8109955530279,2.0,0.0002,0.15,True,,10.1558038221483,446.3513511725832,9.808422202477232,50.27692099316702,,5,10,0.5,491,20,4.07790191107415,False,False,0.4043232090771198,db6,43,686,7,0.0132896962860808,0.0001999732407323,225,43.84809932316776,50.27692099316702,0.8721317546300622,10,10,1.0,0.8,0.1971832466326715,0.8920186148525872,4.988111714979823,3.8363826670670953,0.7691052017832791,0.8107080659728524,0.0008417817482579,1.4027875789334403,0.0004956336483028,0.0001138215801521,72.00859800660089,9,8.000955334066767,6.140352538752414e-12,True,5,5,0.0011174177666777,7.81461713309937e-05,0.0010392715953467,1.73854624132893,4.476276740894764,7.595601713299258e-06,5.853670888801808,0.6592614347167529,9.836987561367986,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617337,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,4.016599272308667,False,False,112.0806431964083,112.0806431964083,0.45544554455445546,0.6336633663366337,False,False,False,False
11450313,5,smooth_background_dominant,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4109955530279,4.0,0.0005,0.45,True,,10.1558038221483,446.3513511725832,9.808422202477232,49.986901543384434,,5,10,0.5,491,20,4.07790191107415,False,False,0.4064303329214453,db6,43,686,7,0.0209786416318293,0.000499990302864,419,43.01525767326042,49.986901543384434,0.8605305859161282,10,10,1.0,0.8,0.2075325397190141,0.8805194003122064,4.7886959728695215,3.5365096561749314,0.7385120450768051,0.7784600473038814,0.0008263094599296,1.3594612207936392,0.0004452105316996,0.0001109077917924,82.52361383737097,9,9.169290426374552,5.0872942641950836e-14,True,5,5,0.0010267622684421,2.393983502218388e-05,0.0010028224334199,1.9088615700177969,4.462854680167051,8.087490429034666e-06,6.161815703001537,0.5289140340886155,9.640774650226474,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617337,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,4.016599272308667,False,False,112.0806431964083,112.0806431964083,0.4752475247524752,0.6534653465346535,False,False,False,False
11450313,5,smooth_background_dominant,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2609955530279,2.0,0.0005,0.75,True,,10.1558038221483,446.3513511725832,9.808422202477232,51.64879848107491,,5,10,0.5,491,20,1.03116076442966,False,True,0.4043649579398334,db6,43,686,7,0.021013652716858,0.0004999934479515,97,44.72781250963273,51.64879848107491,0.8659990904923343,10,10,1.0,0.8,0.2042927494892685,0.884119167234146,4.945764381162658,3.7309860728602793,0.7543800685432558,0.7951864126768762,0.0008417817482579,1.376479148845811,0.0004598943916685,0.0001121022896144,77.11263247218331,9,8.568070274687035,6.040313290870659e-13,True,5,5,0.0011190138803305,1.9040496418428212e-05,0.0010999733839121,1.9330770240598891,4.808558841745055,1.5202228273628818e-06,5.941405967192134,0.6109675057276042,9.794329595671284,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617337,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,1.0066397089234669,False,True,112.0806431964083,112.0806431964083,0.38613861386138615,0.5841584158415841,False,False,False,False
11450313,5,smooth_background_dominant,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7609955530279,8.0,0.0002,0.45,True,,10.1558038221483,446.3513511725832,9.808422202477232,50.144954650145294,,5,10,0.5,491,20,1.03116076442966,False,True,0.407227958086878,db6,43,686,7,0.0132623429074826,0.0001999998942091,305,43.425490593588734,50.144954650145294,0.8659991996515428,10,10,1.0,0.8,0.2027203524179125,0.8858662750912083,4.7009374819817,3.5393013147061736,0.7528926577458261,0.7936185440314746,0.0008104503643933,1.429692767457075,0.0004714581128188,0.0001155561959296,72.57748599030688,9,8.064165110034098,4.7454612498387274e-12,True,5,5,0.0011005106853466,7.762243184462491e-06,0.0010927484421621,1.971984362390768,4.673764747333962,2.957280609606417e-06,5.515573493079718,0.6629515166895372,9.85692292559836,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617337,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,1.0066397089234669,False,True,112.0806431964083,112.0806431964083,0.45544554455445546,0.6435643564356436,False,False,False,False
11450313,5,smooth_background_dominant,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0109955530279,4.0,0.0002,0.15,True,,10.1558038221483,446.3513511725832,9.808422202477232,50.18690460592341,,5,10,0.5,491,20,0.01558038221483,True,True,0.4052519593387842,db6,43,686,7,0.0132676443793214,0.0001999981034572,85,43.43603709790948,50.18690460592341,0.8654854775160381,10,10,1.0,0.8,0.2039195430345719,0.8845338410726978,4.874614563657397,3.6668761037978457,0.7522391885373206,0.7929297270049196,0.0008432099594882,1.374147697519237,0.0004514358608052,0.0001122527992655,77.58118396741762,9,8.620131551935291,4.878384159035673e-13,True,5,5,0.0011141026756342,5.393716891609224e-06,0.0011087089587426,1.9807280597682329,4.843266633253939,1.2772171067694314e-06,5.8923875945819315,0.6009673736759432,9.78789213533632,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,6,True,10.033198544617337,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,0.0033198544617334,True,True,112.0806431964083,112.0806431964083,0.45544554455445546,0.6435643564356436,False,False,False,False
11450313,5,smooth_background_dominant,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0109955530279,8.0,0.0005,0.75,True,,10.1558038221483,446.3513511725832,9.808422202477232,50.183540506031854,,5,10,0.5,491,20,0.01558038221483,True,True,0.4059924171306193,db6,43,686,7,0.0209698319154624,0.0004999986501864,153,43.393785101933354,50.183540506031854,0.8647015468491627,10,10,1.0,0.8,0.2051190248031028,0.8832010835521079,4.884944324274592,3.6668761037978457,0.7506484947179766,0.7912529884952264,0.0008432099594882,1.374147697519237,0.0004521290361856,0.0001122777729867,77.82814958629031,9,8.647572176254478,4.35863247254216e-13,True,5,5,0.0011165602939306,5.393716891609224e-06,0.001111166577039,1.980770274576028,4.852397637088794,1.219777458263905e-06,5.904958783781761,0.6005194523109646,9.787218073640007,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,0.0033198544617334,True,True,112.0806431964083,112.0806431964083,0.45544554455445546,0.6435643564356436,False,False,False,False
11666946,5,smooth_background_dominant,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8106768896585,2.0,0.0002,0.15,True,,13.547900345292874,443.65371667673026,9.808434639126062,98.11032267815514,,3,7,0.4285714285714285,663,20,5.773950172646437,False,False,0.406265374738723,db6,43,686,7,0.0132896963625519,0.000199974638246,225,80.27231030831878,98.11032267815514,0.8181841432898671,7,7,1.0,0.8571428571428571,0.3586995254534563,0.7481838869709676,2.9801302979819204,1.9279889059272015,0.646947855680268,0.6987835496758014,0.0003157272794532,1.0778460661893112,0.0002383339714944,9.000367621456142e-05,12.891632579983597,6,2.1486054299972657,0.0447894727528014,True,3,4,0.0003654056564644,0.0002064592437669,0.0001589464126974,0.5558879820502081,0.7071106650771422,0.4794977087673703,2.9676274852206466,0.7343966168180981,6.888862963615787,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.547900345292874,443.65364289570425,9.808434639126062,98.11032267815514,109.30146907152584,5.773950172646437,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
11666946,5,smooth_background_dominant,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4106768896585,4.0,0.0005,0.45,True,,13.629637300618924,456.95640623183135,9.808434639126062,97.9327466233422,,3,6,0.5,667,20,5.814818650309462,False,False,0.4014007919467985,db6,43,686,7,0.0209786416617218,0.0004999909363535,421,81.27182835611028,97.9327466233422,0.8298738793540504,6,6,1.0,0.8333333333333334,0.3535989223166244,0.7756812932200505,3.291391992473074,2.2046278743566985,0.6698162599284303,0.7337469498930899,0.0004671144784915,0.9909276190092874,0.0006156510152707,0.0001562051749401,8.201579792485104,5,1.6403159584970208,0.145470510691323,True,3,3,0.0007593257238668,0.000543962030356,0.0002153636935108,0.3304929288455934,0.6497121081205034,0.5158782012490772,3.291391992473074,1.0,6.0,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.629637300618924,456.956332375019,9.808434639126062,97.9327466233422,108.71230277430656,5.814818650309462,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
11666946,5,smooth_background_dominant,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2606768896585,2.0,0.0005,0.75,True,,13.547900345292874,443.65371667673026,9.808434639126062,97.57301807934208,,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.4057361669838428,db6,43,686,7,0.0210136528394027,0.0004999914427624,97,79.59281650641684,97.57301807934208,0.8157256798359508,7,7,1.0,0.8571428571428571,0.3687300225202984,0.7364816403929851,2.903118809140396,1.8851799738481103,0.649363700828457,0.7013929606712879,0.0003884490434198,1.1943775347322836,0.0002144312203685,9.0366140292732e-05,12.253191047602485,6,2.042198507933747,0.0565529892129787,True,3,4,0.0003848639464327,0.0001737328760351,0.0002111310703975,0.7559336605774958,0.92163536908419,0.3567188030976333,2.746011109806107,0.6486319570330924,6.854570056636308,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.547900345292874,443.65364289570425,9.808434639126062,97.57301807934208,108.74260050682472,1.7095800690585747,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
11666946,5,smooth_background_dominant,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7606768896585,8.0,0.0002,0.45,True,,13.547900345292874,443.65371667673026,9.808434639126062,98.91392472520872,,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.4116790001280606,db6,43,686,7,0.0132623429120397,0.0001999999201806,305,80.88999507198722,98.91392472520872,0.8177816752970473,7,7,1.0,0.8571428571428571,0.3584707938766508,0.7484507404772407,2.8685167909878375,1.8514716555332005,0.6454456398338199,0.6971609711134897,0.0004975620544201,0.6204215730130452,0.0002103055752611,8.995450874437229e-05,13.147463073958209,6,2.1912438456597014,0.0407530806177074,True,3,4,0.0003610441784216,0.0001717766099397,0.0001892675684819,0.7104361264280838,0.8471942125223018,0.3968868788568566,2.877185256280552,0.7747562527554183,6.927066674275187,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.547900345292874,443.65364289570425,9.808434639126062,98.91392472520872,109.76877534891472,1.7095800690585747,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
11666946,5,smooth_background_dominant,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0106768896585,4.0,0.0002,0.15,True,,13.547900345292874,443.65371667673026,9.808434639126062,97.83338049279456,,3,7,0.4285714285714285,663,20,0.3547900345292873,False,False,0.4022634173743427,db6,43,686,7,0.0132676443975109,0.0001999981624674,85,80.02123347007306,97.83338049279456,0.8179338490298476,7,7,1.0,0.8571428571428571,0.3582678345894672,0.7486875263122882,2.870341101683184,1.8534421362948457,0.6457219092211642,0.6974593761572042,0.0004231258424481,1.0114671370417077,0.0002112832929693,8.995907281315771e-05,13.174118476270042,6,2.1956864127116735,0.040352766199644,True,3,4,0.0003534376703758,0.0001753705036073,0.0001780671667685,0.673466014820822,0.7942545607929632,0.4270472511255636,2.6606225373306005,0.5108137516668125,6.573856442949845,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,0.3547900345292873,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
11666946,5,smooth_background_dominant,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0106768896585,8.0,0.0005,0.75,True,,13.629637300618924,456.95640623183135,9.808434639126062,100.79695382875158,,3,6,0.5,667,20,0.3629637300618924,False,False,0.4283484579063952,db6,43,686,7,0.0209698319227103,0.0004999989244129,154,84.34776070698915,100.79695382875158,0.8368086286644267,6,6,1.0,0.8333333333333334,0.3472930953956115,0.7832482855252662,3.334301314615221,2.286654828772722,0.6857972969478322,0.751253298828793,0.0005266395322628,0.9613006213888516,0.0006198400845569,0.0001585127995377,6.994470951981487,5,1.3988941903962977,0.2210518351478949,True,3,3,0.0008369554869383,0.0005096724688675,0.0003272830180708,0.4860778608668422,0.9756812426716042,0.3292224503105952,3.334301314615221,1.0,6.0,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,13.629637300618924,456.956332375019,9.808434639126062,100.79695382875158,112.82733361131694,0.3629637300618924,False,False,330.38879316537,325.2958429989498,1.0,1.0,False,False,False,False
